"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL462019";"TROFOSFAMIDE";"A-4828|NSC-109723|TROFOSFAMIDE|TROPHOSPHAMIDE|Z-4828";"A-4828|NSC-109723|Z-4828";"3.0";"";"'-fos-; -fosfamide'";"";"phosphoro-derivatives; isophosphoramide mustard derivatives";"'-fos-(-fos-); -fosfamide(-fosfamide)'";"";"L01AA07";"L01AA - Nitrogen mustard analogues";"L01A - ALKYLATING AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"O=P1(N(CCCl)CCCl)OCCCN1CCCl";"InChI=1S/C9H18Cl3N2O2P/c10-2-6-13-5-1-9-16-17(13,15)14(7-3-11)8-4-12/h1-9H2";"False";"0"
"CHEMBL455";"SULFACETAMIDE";"Bleph-10|Bleph-30|Cetamide|FML-S|Klaron|NSC-63871|Ocusulf-10|Ocusulf-30|SULF-10|SULF-15|SULFACETAMIDE|SULFACETAMIDUM|SULPHACETAMIDE|Sulfacel-15|Sulfacetamide|Sulfair-15|Sulster|Sulten-10|TRIPLE SULFA (SULFACETAMIDE)|UROSULFON";"NSC-63871";"4.0";"Allergan|Optopics Laboratories Corp|Alcon Laboratories Inc|Taro Pharmaceuticals Usa Inc|Bausch Health Us Llc|Miza Pharmaceuticals Usa Inc|Bausch And Lomb Inc|Schering Corp Sub Schering Plough Corp|Savage Laboratories Inc Div Altana Inc|Padagis Us Llc";"'sulfa-'";"";"antimicrobials (sulfonamides derivatives)";"'sulfa-(sulfa-)'";"1945";"S01AB04 | D10AF06";"S01AB - Sulfonamides | D10AF - Antiinfectives for treatment of acne";"S01A - ANTIINFECTIVES | D10A - ANTI-ACNE PREPARATIONS FOR TOPICAL USE";"S01 - OPHTHALMOLOGICALS | D10 - ANTI-ACNE PREPARATIONS";"S - SENSORY ORGANS | D - DERMATOLOGICALS";"Antibacterial";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"CC(=O)NS(=O)(=O)c1ccc(N)cc1";"InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)";"False";"0"
"CHEMBL1619";"CLADRIBINE";"2-CDA|CLADARIBINE|CLADRIBINE|LEUSTAT|LEUSTATIN|LITAK|Leustatin|Mavenclad|NSC-05014|NSC-105014|NSC-105014-F|RWJ 26251|RWJ-26251";"NSC-05014|NSC-105014|NSC-105014-F|RWJ 26251|RWJ-26251";"4.0";"Hisun Pharmaceutical (Hangzhou) Co Ltd|Emd Serono Inc|Fresenius Kabi Usa Llc|Mylan Laboratories Ltd|Hikma Pharmaceuticals Usa Inc|Janssen Pharmaceuticals Inc";"'-ribine'";"1992";"ribofuranil derivatives (pyrazofurin type)";"'-ribine(-ribine)'";"1993";"L01BB04 | L04AA40";"L01BB - Purine analogues | L04AA - Selective immunosuppressants";"L01B - ANTIMETABOLITES | L04A - IMMUNOSUPPRESSANTS";"L01 - ANTINEOPLASTIC AGENTS | L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-7713947-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"0";"1";"0";"1";"Prescription Only";"Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1";"InChI=1S/C10H12ClN5O3/c11-10-14-8(12)7-9(15-10)16(3-13-7)6-1-4(18)5(2-17)19-6/h3-6,17-18H,1-2H2,(H2,12,14,15)/t4-,5+,6+/m0/s1";"False";"0"
"CHEMBL450";"METHARBITAL";"ENDIEMAL|GEMONIL|METHARBITAL|METHARBITAL CIII|METHARBITONE|Metharbital|NSC-27156";"NSC-27156";"4.0";"Abbvie Inc";"";"";"";"";"1982";"N03AA30";"N03AA - Barbiturates and derivatives";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"CCC1(CC)C(=O)NC(=O)N(C)C1=O";"InChI=1S/C9H14N2O3/c1-4-9(5-2)6(12)10-8(14)11(3)7(9)13/h4-5H2,1-3H3,(H,10,12,14)";"False";"0"
"CHEMBL306823";"SODIUM DICHLOROACETATE";"CMI X-11S|CPC-211|DCA|DCA SODIUM|NSC-744479|SODIUM DICHLOROACETATE";"CMI X-11S|CPC-211|DCA|NSC-744479";"4.0";"";"";"1999";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C([O-])C(Cl)Cl.[Na+]";"InChI=1S/C2H2Cl2O2.Na/c3-1(4)2(5)6;/h1H,(H,5,6);/q;+1/p-1";"False";"0"
"CHEMBL1483877";"ETHENZAMIDE";"ETENZAMIDE|ETHENZAMIDE|J3.352I|NSC-28787|O-ETHOXYBENZAMIDE";"J3.352I|NSC-28787";"2.0";"";"";"";"";"";"";"N02BA57 | N02BA77 | N02BA07";"N02BA - Salicylic acid and derivatives | N02BA - Salicylic acid and derivatives | N02BA - Salicylic acid and derivatives";"N02B - OTHER ANALGESICS AND ANTIPYRETICS | N02B - OTHER ANALGESICS AND ANTIPYRETICS | N02B - OTHER ANALGESICS AND ANTIPYRETICS";"N02 - ANALGESICS | N02 - ANALGESICS | N02 - ANALGESICS";"N - NERVOUS SYSTEM | N - NERVOUS SYSTEM | N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCOc1ccccc1C(N)=O";"InChI=1S/C9H11NO2/c1-2-12-8-6-4-3-5-7(8)9(10)11/h3-6H,2H2,1H3,(H2,10,11)";"False";"0"
"CHEMBL123693";"TUAMINOHEPTANE";"NSC-1091|TUAMINOHEPTANE";"NSC-1091";"2.0";"";"";"";"";"";"";"R01AA11 | R01AB08";"R01AA - Sympathomimetics, plain | R01AB - Sympathomimetics, combinations excl. corticosteroids";"R01A - DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE | R01A - DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE";"R01 - NASAL PREPARATIONS | R01 - NASAL PREPARATIONS";"R - RESPIRATORY SYSTEM | R - RESPIRATORY SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCCCCC(C)N";"InChI=1S/C7H17N/c1-3-4-5-6-7(2)8/h7H,3-6,8H2,1-2H3";"False";"0"
"CHEMBL1788388";"DIBUTYLSUCCINATE";"DIBUTYLSUCCINATE";"";"-1.0";"";"";"";"";"";"";"P03BX04";"P03BX - Other insecticides and repellents";"P03B - INSECTICIDES AND REPELLENTS";"P03 - ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCCOC(=O)CCC(=O)OCCCC";"InChI=1S/C12H22O4/c1-3-5-9-15-11(13)7-8-12(14)16-10-6-4-2/h3-10H2,1-2H3";"False";"0"
"CHEMBL290194";"ALIZAPRIDE";"ALIZAPRIDE|Litican|Plitican|Superan|Vergentan";"";"3.0";"";"'-pride'";"";"sulpride derivatives and analogs";"'-pride(-pride)'";"";"A03FA05";"A03FA - Propulsives";"A03F - PROPULSIVES";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC";"InChI=1S/C16H21N5O2/c1-3-6-21-7-4-5-11(21)10-17-16(22)12-8-13-14(19-20-18-13)9-15(12)23-2/h3,8-9,11H,1,4-7,10H2,2H3,(H,17,22)(H,18,19,20)";"False";"0"
"CHEMBL898";"DIFLUNISAL";"DIFLUNISAL|DOLOBID|DOLOBID 500|NSC-756728";"NSC-756728";"4.0";"Merck And Co Inc|Heritage Pharma Labs Inc|Teva Pharmaceuticals Usa Inc|Ani Pharmaceuticals Inc|Purepac Pharmaceutical Co|Watson Laboratories Inc|Zydus Pharmaceuticals Usa Inc|Dastech International Inc";"'-sal'";"1975";"anti-inflammatory agents (salicylic acid derivatives)";"'-sal(-sal)'";"1982";"N02BA11";"N02BA - Salicylic acid and derivatives";"N02B - OTHER ANALGESICS AND ANTIPYRETICS";"N02 - ANALGESICS";"N - NERVOUS SYSTEM";"Analgesic; Anti-Inflammatory";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O";"InChI=1S/C13H8F2O3/c14-8-2-3-9(11(15)6-8)7-1-4-12(16)10(5-7)13(17)18/h1-6,16H,(H,17,18)";"False";"0"
"CHEMBL4297444";"TIOMOLIBDATE ION";"MOLYBDENUM SULFIDE (MOS42-)|TETRATHIOMOLYBDATE|TETRATHIOMOLYBDATE (MOS42-)|TETRATHIOMOLYBDATE 2-ION|TETRATHIOMOLYBDATE ION|TETRATHIOMOLYBDATE(2-)|THIOMOLYBDATE (MOS42-)|TIOMOLIBDATE ION";"";"3.0";"";"'io-'";"";"iodine-containing contrast media";"'io-(io-)'";"";"";"";"";"";"";"";"None";"9:Inorganic";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"";"";"False";"0"
"CHEMBL39677";"ACRIDINE";"ACRIDINE|NSC-3408";"NSC-3408";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"c1ccc2nc3ccccc3cc2c1";"InChI=1S/C13H9N/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-9H";"False";"0"
"CHEMBL1489254";"TRIACETIN";"E-1518|E1518|ESTOL 1581|FEMA NO. 2007|GLYCERYL TRIACETATE|GLYCERYLTRIACETATE|INS NO.1518|INS-1518|NSC-4796|TRIACETIN|UJOSTABIL";"FEMA NO. 2007|NSC-4796";"2.0";"";"";"";"";"";"";"";"";"";"";"";"Antifungal";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CC(=O)OCC(COC(C)=O)OC(C)=O";"InChI=1S/C9H14O6/c1-6(10)13-4-9(15-8(3)12)5-14-7(2)11/h9H,4-5H2,1-3H3";"False";"0"
"CHEMBL1399";"ANASTROZOLE";"ANASTROZOLE|ARIMIDEX|Arimidex|ICI D1033|ICI-D1033|NASTROSA|NSC-719344|NSC-759855|RVG-106400|ZD-1033|ZD1033";"ICI D1033|ICI-D1033|NSC-719344|NSC-759855|ZD-1033|ZD1033";"4.0";"Ani Pharmaceuticals Inc|Teva Pharmaceuticals Usa|Beijing Yiling Bio-Engeering And Technology Co Ltd|Impax Laboratories Inc|Zydus Pharmaceuticals Usa Inc|Eugia Pharma Specialities Ltd|Hikma Pharmaceuticals Usa Inc|Synthon Pharmaceuticals Inc|Chartwell Molecular Holdings Llc|Sandoz Inc";"'-rozole'";"1995";"aromatase inhibitors (imidazole/triazole derivatives)";"'-rozole(-rozole)'";"1995";"L02BG03";"L02BG - Aromatase inhibitors";"L02B - HORMONE ANTAGONISTS AND RELATED AGENTS";"L02 - ENDOCRINE THERAPY";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1";"InChI=1S/C17H19N5/c1-16(2,9-18)14-5-13(8-22-12-20-11-21-22)6-15(7-14)17(3,4)10-19/h5-7,11-12H,8H2,1-4H3";"False";"0"
"CHEMBL149082";"TRAMIPROSATE";"3-AMINOPROPANE SULFONIC ACID|ACAMPROSATE RELATED COMPOUND A|HOMOTAURINE|NC-758|NSC-77071|TRAMIPROSATE";"NC-758|NSC-77071";"3.0";"";"";"2005";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"NCCCS(=O)(=O)O";"InChI=1S/C3H9NO3S/c4-2-1-3-8(5,6)7/h1-4H2,(H,5,6,7)";"False";"0"
"CHEMBL1893913";"IODOCARB";"IODOCARB";"";"2.0";"";"'io-'";"";"iodine-containing contrast media";"'io-(io-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Unknown";"0";"0";"0";"0";"0";"Unknown";"CCCCNC(=O)OCC#CI";"InChI=1S/C8H12INO2/c1-2-3-6-10-8(11)12-7-4-5-9/h2-3,6-7H2,1H3,(H,10,11)";"False";"0"
"CHEMBL448343";"LESOGABERAN";"AZD-3355|AZD3355|LESOGABERAN|Lesogaberan";"AZD-3355|AZD3355";"2.0";"";"'-gab-'";"";"gabamimetics";"'-gab-(-gab-)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"NC[C@@H](F)C[PH](=O)O";"InChI=1S/C3H9FNO2P/c4-3(1-5)2-8(6)7/h3,8H,1-2,5H2,(H,6,7)/t3-/m1/s1";"False";"0"
"CHEMBL2111081";"ALAGEBRIUM";"ALAGEBRIUM|ALAGEBRIUM CATION|ALAGEBRIUM ION";"";"2.0";"";"'-ium'";"2000";"quaternary ammonium derivatives";"'-ium(-ium)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1sc[n+](CC(=O)c2ccccc2)c1C";"InChI=1S/C13H14NOS/c1-10-11(2)16-9-14(10)8-13(15)12-6-4-3-5-7-12/h3-7,9H,8H2,1-2H3/q+1";"False";"0"
"CHEMBL1543";"GLUTATHIONE";"AEC GLUTATHIONE|GLUTATHIONE|GLUTHAM|Glutathione|ISETHION|L-GLUTATHIONE REDUCED|REDUCED L-GLUTATHIONE|TATHIONE";"";"3.0";"";"";"";"";"";"";"V03AB32";"V03AB - Antidotes";"V03A - ALL OTHER THERAPEUTIC PRODUCTS";"V03 - ALL OTHER THERAPEUTIC PRODUCTS";"V - VARIOUS";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O";"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1";"False";"0"
"CHEMBL465026";"NEFOPAM";"NEFOPAM";"";"4.0";"";"";"1971";"";"";"";"N02BG06";"N02BG - Other analgesics and antipyretics";"N02B - OTHER ANALGESICS AND ANTIPYRETICS";"N02 - ANALGESICS";"N - NERVOUS SYSTEM";"Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CN1CCOC(c2ccccc2)c2ccccc2C1";"InChI=1S/C17H19NO/c1-18-11-12-19-17(14-7-3-2-4-8-14)16-10-6-5-9-15(16)13-18/h2-10,17H,11-13H2,1H3";"False";"0"
"CHEMBL3707256";"FERROUS ASPARTATE";"ASPARTIC ACID, IRON (II) SALT|FERROUS ASPARTATE|GIVOBIO AFEDL|SPARTOCINE";"";"-1.0";"";"";"";"";"";"";"B03AA09";"B03AA - Iron bivalent, oral preparations";"B03A - IRON PREPARATIONS";"B03 - ANTIANEMIC PREPARATIONS";"B - BLOOD AND BLOOD FORMING ORGANS";"";"None";"1:Synthetic Small Molecule";"0";"0";"Unknown";"0";"0";"0";"0";"0";"Unknown";"";"";"False";"0"
"CHEMBL1764";"LEVOMEPROMAZINE";"CL 36467|CL 39743|CL-36467|CL-39743|LEVOMEPROMAZINE|LEVOPROME|Levomepromazine|METHOTRIMEPRAZINE|Methotrimeprazine|N05AA02|NEOZINE|NIRVAN|NSC-226516|Nirvan|RP 7044|RP-7044|SK&F 5116|SK&F-5116|Tisercin|XP-03|XP03";"CL 36467|CL 39743|CL-36467|CL-39743|N05AA02|NSC-226516|RP 7044|RP-7044|SK&F 5116|SK&F-5116|XP-03|XP03";"4.0";"Immunex Corp";"";"2003";"";"";"1982";"N05AA02";"N05AA - Phenothiazines with aliphatic side-chain";"N05A - ANTIPSYCHOTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Discontinued";"COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2";"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3/t14-/m1/s1";"False";"0"
"CHEMBL1177";"PEMOLINE";"AZOKSODON|AZOXODON|AZOXODONE|CENTRAMIN|CYLERT|DANTROMIN|DELTAMIN|DELTAMINE|FENOXAZOL|HYTON|HYTON ASA|KETHAMED|LA-956|NITAN|NSC-169499|NSC-25159|OKODON|PEMOLIN|PEMOLINE|PHENIMINOOXAZOLIDINONE|PHENOXAZOLE|PHENYLISOHYDANTOIN|PHENYLPSEUDOHYDANTOIN|PIOXOL|PONDEX|RONYL|SIGMADYN|SISTRA|STIMUL|STIMULOL|TRADON|TRADONE|VOLITAL|YH-1";"LA-956|NSC-169499|NSC-25159|YH-1";"4.0";"Fosun Pharma Usa Inc|Actavis Elizabeth Llc|Vintage Pharmaceuticals Inc|Mallinckrodt Inc|Watson Laboratories Inc|Teva Pharmaceuticals Usa|Abbott Laboratories Pharmaceutical Products Div";"";"1966";"";"";"1975";"N06BA05";"N06BA - Centrally acting sympathomimetics";"N06B - PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"Stimulant (central)";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Withdrawn";"NC1=NC(=O)C(c2ccccc2)O1";"InChI=1S/C9H8N2O2/c10-9-11-8(12)7(13-9)6-4-2-1-3-5-6/h1-5,7H,(H2,10,11,12)";"True";"0"
"CHEMBL1079905";"PROPENTOFYLLINE";"HWA 285|HWA-285|NSC-752424|PROPENTOFYLLINE|PROPENTOPHYLLINE";"HWA 285|HWA-285|NSC-752424";"2.0";"";"'-fylline'";"";"theophylline derivatives";"'-fylline(-fylline)'";"";"N06BC02";"N06BC - Xanthine derivatives";"N06B - PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C";"InChI=1S/C15H22N4O3/c1-4-8-18-10-16-13-12(18)14(21)19(15(22)17(13)3)9-6-5-7-11(2)20/h10H,4-9H2,1-3H3";"False";"0"
"CHEMBL2110774";"CHLORPHENOXAMINE";"CHLORPHENOXAMINE";"";"4.0";"";"";"";"";"";"";"R06AA06 | D04AA34 | R06AA56";"R06AA - Aminoalkyl ethers | D04AA - Antihistamines for topical use | R06AA - Aminoalkyl ethers";"R06A - ANTIHISTAMINES FOR SYSTEMIC USE | D04A - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. | R06A - ANTIHISTAMINES FOR SYSTEMIC USE";"R06 - ANTIHISTAMINES FOR SYSTEMIC USE | D04 - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC. | R06 - ANTIHISTAMINES FOR SYSTEMIC USE";"R - RESPIRATORY SYSTEM | D - DERMATOLOGICALS | R - RESPIRATORY SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1";"InChI=1S/C18H22ClNO/c1-18(21-14-13-20(2)3,15-7-5-4-6-8-15)16-9-11-17(19)12-10-16/h4-12H,13-14H2,1-3H3";"False";"0"
"CHEMBL95";"TACRINE";"TACRINAL|TACRINE|Tacrine";"";"4.0";"Shionogi Inc";"'-crine'";"1988";"acridine derivatives";"'-crine(-crine)'";"1993";"N06DA01";"N06DA - Anticholinesterases";"N06D - ANTI-DEMENTIA DRUGS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"Cognition Adjuvant; Dementia Symptoms Treatment Adjunct";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Discontinued";"Nc1c2c(nc3ccccc13)CCCC2";"InChI=1S/C13H14N2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1,3,5,7H,2,4,6,8H2,(H2,14,15)";"False";"0"
"CHEMBL1489";"AZACITIDINE";"5-AZACITIDINE|AZACITIDINE|Azacitidine Accord|LADAKAMYCIN|NSC-102816|ONUREG|U-18,496|U-18496|VIDAZA|Vidaza";"NSC-102816|U-18,496|U-18496";"4.0";"Accord Healthcare Inc|Jiangsu Hansoh Pharmaceutical Group Co Ltd|Lupin Ltd|Mylan Institutional Llc|Shilpa Medicare Ltd|Eugia Pharma Specialities Ltd|Bristol-Myers Squibb Co|Bristol Myers Squibb Co|Natco Pharma Ltd|Eurohealth International Sarl";"'-tidine'";"1978";"H2-receptor antagonists (cimetidine type)";"'-tidine(-tidine)'";"2004";"L01BC07";"L01BC - Pyrimidine analogues";"L01B - ANTIMETABOLITES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-8846628-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";"Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1";"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)/t3-,4-,5-,6-/m1/s1";"False";"0"
"CHEMBL46";"ONDANSETRON";"A04AA01|Desmethylondansetron|EUR-1025|GR-38032|GR-38032F|NSC-757870|ONDANSETRON|Ondansetron|ZOFRAN ODT|ZUPLENZ|Zofran";"A04AA01|EUR-1025|GR-38032|GR-38032F|NSC-757870";"4.0";"Taro Pharmaceuticals Ireland Ltd|Nesher Pharmaceuticals Usa Llc|Teva Pharmaceuticals Usa|Glaxosmithkline|Luitpold Pharmaceuticals Inc|Hikma International Pharmaceuticals Llc|Barr Laboratories Inc|Hikma Farmaceutica (Portugal) Sa|Steriscience Pte Ltd|Gland Pharma Ltd";"'-setron'";"1989";"serotonin 5-HT3 receptor antagonists";"'-setron(-setron)'";"1991";"A04AA01";"A04AA - Serotonin (5HT3) antagonists";"A04A - ANTIEMETICS AND ANTINAUSEANTS";"A04 - ANTIEMETICS AND ANTINAUSEANTS";"A - ALIMENTARY TRACT AND METABOLISM";"Anti-Anxiety Agent; Anti-Emetic; Antischizophrenic";"US-8580830-B2";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"1";"0";"0";"Prescription Only";"Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O";"InChI=1S/C18H19N3O/c1-12-19-9-10-21(12)11-13-7-8-16-17(18(13)22)14-5-3-4-6-15(14)20(16)2/h3-6,9-10,13H,7-8,11H2,1-2H3";"False";"0"
"CHEMBL730";"NITROGLYCERIN";"C01DA02|CHLORMETHINE OXIDE HYDROCHLORIDE|CORO-NITRO|DEPONIT 10|DEPONIT 5|DILUTED NITROGLYCERIN|GLONOINUM|GLYCERYL TRINITRATE|GLYCERYL TRINITRATE SOLUTION|GLYTRIN|GONITRO|Glyceryl Trinitrate|IMX-150|LENITRAL 7.5|MECHLORETHAMINE OXIDE HCL|MINITRAN|MINITRAN 10|MINITRAN 15|MINITRAN 5|MITOMEN|MUSTRON|NATIROSE|NITORA|NITRIDERM TTS|NITRO IV|NITRO-BID|NITRO-DUR|NITRO-MACK RET|NITROCINE|NITROCONTIN CONTINUS|NITROGLYCERIN|NITROGLYCERIN TABLETS|NITROL|NITROLINGUAL|NITROLINGUAL PUMPSPRAY|NITROMIN|NITROMIN HYDROCHLORIDE|NITROMIST|NITRONAL|NITROSTAT|Nitroglycerin|PERCUTOL|RECTIV|RECTOGESIC|SUSCARD BUCCAL|SUSTAC|TRANSDERM-NITRO|TRANSIDERM-NITRO 10|TRANSIDERM-NITRO 5|TRIDIL|TRINITRIN|TRINITRIN TABLETS|TRINITRINE|TRINTEK 10|TRINTEK 15|TRINTEK 5|Transderm-Nitro";"C01DA02";"4.0";"Parke Davis Div Warner Lambert Co|Evus Health Solutions Llc|Actavis Laboratories Fl Inc|Bausch Health Us Llc|International Medication Systems Ltd|Luitpold Pharmaceuticals Inc|Zydus Pharmaceuticals Usa Inc|Glenmark Pharmaceuticals Sa Switzerland|G Pohl Boskamp Gmbh And Co Kg|Abbvie Inc";"";"";"";"";"1981";"C01DA52 | C05AE01 | C01DA02";"C01DA - Organic nitrates | C05AE - Muscle relaxants | C01DA - Organic nitrates";"C01D - VASODILATORS USED IN CARDIAC DISEASES | C05A - AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE | C01D - VASODILATORS USED IN CARDIAC DISEASES";"C01 - CARDIAC THERAPY | C05 - VASOPROTECTIVES | C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM | C - CARDIOVASCULAR SYSTEM | C - CARDIOVASCULAR SYSTEM";"Vasodilator (coronary)";"US-7872049-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"1";"1";"Prescription Only";"O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]";"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2";"False";"0"
